,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,customer_lifetime_value_transformed,total_claim_amount_transformed
7105,5010.37931,64014,63,26,27,0,7,295.871784,8.519266901791852,5.689926198320069
7106,4250.282624,0,61,17,1,1,7,292.8,8.354740759472158,5.679489782087156
7107,10208.92761,35482,129,21,59,0,3,619.2,9.231017872341642,6.428428322275518
7108,4961.574919,20951,65,2,50,0,5,312.0,8.509478493310834,5.7430031878094825
7109,4476.81416,0,62,22,46,0,3,297.6,8.406666947439712,5.6957503029589365
7110,2755.221411,39393,70,24,56,1,1,405.883346,7.92125308532691,6.006065793192808
7111,8271.906799,62912,69,9,89,0,2,168.358644,9.020620329639282,5.1260964897002985
7112,5927.389227,33561,152,6,30,0,1,235.316581,8.687339129785183,5.460931760738913
7113,8548.30415,53055,112,30,30,2,3,537.6,9.053488197228589,6.28711478920894
7114,21283.6362,0,63,24,89,0,2,302.4,9.965693802918421,5.711750644305378
7115,6446.706674,55037,80,20,88,1,8,481.823284,8.771324686214438,6.177577416119737
7116,4484.254754,0,65,22,44,0,8,463.382118,8.408327596583549,6.138552022561439
7117,30286.68586,27587,103,14,34,1,2,241.141192,10.318463484367294,5.4853826208634775
7118,13840.16012,29658,119,20,66,0,2,571.2,9.535329798468897,6.347739411025374
7119,5391.775844,63633,68,16,21,1,8,374.024077,8.592630079769549,5.924320172347769
7120,3847.352801,23459,96,17,19,0,1,185.070399,8.255140606631587,5.220736287828328
7121,6369.262355,34498,83,30,72,0,7,398.4,8.759238942017875,5.987456525710443
7122,5316.7566,28559,66,5,1,0,5,427.242973,8.578618734762319,6.057352874815391
7123,5124.218174,73740,64,23,3,0,3,229.272206,8.541733240954825,5.434909970131523
7124,4151.551337,0,125,23,64,0,1,900.0,8.331237359517475,6.802394763324311
7125,2594.905944,25925,72,5,85,3,1,660.587577,7.861305549856414,6.493129707148617
7126,5763.265424,31725,76,31,9,0,5,177.234,8.659259506943854,5.177470893354762
7127,18370.57004,49659,234,31,15,0,9,1684.8,9.81850520875657,7.429402141379711
7128,21923.12272,81197,109,2,42,0,2,94.731199,9.995297190769525,4.551043396832573
7129,10546.65545,43922,88,26,88,0,2,108.701381,9.263564069685733,4.688604498738272
7130,8388.717011,87123,69,13,87,0,2,118.468275,9.034642868936032,4.774645203212395
7131,7188.607263,0,66,15,24,0,2,278.574142,8.880252727223118,5.629684242967861
7132,3238.929524,68745,80,5,42,0,1,473.613006,8.082998160367149,6.160390545185965
7133,10960.93667,29815,95,35,18,0,2,76.175672,9.302093019441529,4.333042146624788
7134,2660.931663,53333,66,4,34,0,1,22.945038,7.886431589700916,3.1331017039796594
7135,2004.350666,0,66,16,35,4,1,316.8,7.603075429930942,5.758270659940271
7136,15483.52986,24661,196,6,28,0,7,1961.162049,9.647532148281266,7.581292458682239
7137,8940.579278,95351,111,31,74,0,5,406.48025,9.098355662265245,6.007535342321698
7138,5083.789524,62088,64,6,28,2,4,73.258034,8.533812231767067,4.293987921063742
7139,9031.214859,0,122,15,47,0,9,650.52179,9.10844217324229,6.4777747947013
7140,32098.32209,31503,105,17,74,3,2,504.0,10.376559036412349,6.222576268071369
7141,22332.43946,49078,97,10,3,0,2,484.013411,10.0137955847249,6.182112615010439
7142,8560.162384,28120,112,7,52,0,3,537.6,9.054874439049316,6.28711478920894
7143,7714.623619,0,106,3,90,0,8,763.2,8.950872977994761,6.637520120134077
7144,2936.993695,44369,77,7,35,3,1,362.276183,7.985141784447933,5.892406857401778
7145,5112.104787,15131,67,14,13,0,9,321.6,8.539366494086721,5.773308537304811
7146,5119.901412,26890,65,28,37,0,4,312.0,8.540890462379414,5.7430031878094825
7147,2494.869528,45855,62,0,26,1,1,0.887629,7.8219917134314985,-0.11920141608248494
7148,23594.6802,76358,66,25,3,0,2,86.461582,10.068776550349627,4.459700176550692
7149,5656.203464,45586,72,17,20,0,4,203.42306,8.640508180055276,5.3152878498529645
7150,15673.13621,43267,78,8,10,0,2,453.073096,9.659703456358343,6.116053472289337
7151,8509.453945,0,82,15,20,0,2,590.4,9.048933053233705,6.380800273286263
7152,6418.24871,46648,81,8,26,0,7,123.576765,8.766900572866613,4.81686254191522
7153,3055.70113,42406,77,15,49,0,1,108.871857,8.024764347729027,4.690171566788126
7154,5746.05593,50798,72,21,59,0,7,64.977867,8.656268973219673,4.174046704217422
7155,23594.6802,76358,66,25,3,0,2,86.461582,10.068776550349627,4.459700176550692
7156,6005.847375,13528,86,21,35,0,3,412.8,8.700488836132472,6.022963214167353
7157,5028.839465,0,67,21,85,0,8,80.753763,8.5229445138092,4.391404561636186
7158,3409.677392,85023,85,4,69,0,1,408.0,8.134372959350477,6.0112671744041615
7159,4348.139173,0,62,20,9,0,7,675.661163,8.377503256238498,6.515691712215442
7160,8337.194193,74460,69,3,25,0,2,331.2,9.028482011050457,5.8027224225111045
7161,2346.675378,22932,62,2,97,0,1,297.6,7.760754872692997,5.6957503029589365
7162,4991.035369,54189,62,11,84,0,3,29.035528,8.5153986560003,3.368520183607868
7163,2879.505701,42247,74,4,52,0,1,355.2,7.965373926802381,5.872681011118015
7164,3482.038245,0,96,31,85,0,1,726.132858,8.155373103897912,6.5877329980823385
7165,8216.391903,0,117,3,33,0,9,983.127481,9.013886450446444,6.890738797394864
7166,3155.45562,36706,80,19,67,0,1,488.296267,8.056888176593272,6.190922326147956
7167,5292.202092,67899,66,5,31,1,6,316.8,8.573989712714312,5.758270659940271
7168,6553.943457,0,61,4,68,0,2,365.820487,8.78782220197101,5.902142740402702
7169,7618.442045,41900,63,0,34,0,2,170.496071,8.938327171739962,5.138712252469785
7170,24610.78085,72786,76,10,9,0,2,363.845631,10.110939871853711,5.896729687025523
7171,3142.81161,60108,78,0,63,0,1,507.060901,8.052873095452918,6.228631116692897
7172,32021.40422,31433,100,5,23,0,2,635.020091,10.374159840055086,6.453656637762256
7173,5096.700181,27940,65,21,3,1,4,27.66775,8.536348585969153,3.320267474988394
7174,4889.609695,51246,122,4,89,0,1,817.692013,8.494867762309958,6.706485753479284
7175,5112.570311,56587,65,4,88,1,6,312.0,8.539457553019325,5.7430031878094825
7176,2725.322949,45025,69,35,85,1,1,452.271771,7.910342213469682,6.114283262420228
7177,9780.852337,0,132,13,47,0,3,950.4,9.188181910253927,6.856882948608381
7178,15042.57658,22799,190,10,75,0,6,912.0,9.61863989799064,6.815639990074331
7179,5308.291752,82601,66,9,38,0,3,186.387874,8.577025358523365,5.227829846487342
7180,19160.98994,22705,239,19,59,0,7,1294.700423,9.860631717204772,7.166034613781162
7181,3324.551776,0,92,13,17,0,1,441.6,8.109090139792524,6.090404494962885
7182,3791.549972,41212,95,13,27,0,1,405.443681,8.240530178062047,6.004981976116817
7183,7600.034998,0,70,3,94,0,2,504.0,8.935908131263819,6.222576268071369
7184,6950.100195,21687,88,10,68,0,8,603.100479,8.846511355001683,6.4020838146864385
7185,4605.036646,22571,63,29,51,0,9,302.4,8.434905906529622,5.711750644305378
7186,5864.381825,72032,72,10,73,0,4,438.149129,8.676652354850521,6.082559329596198
7187,15374.18296,42570,128,5,52,0,2,587.409205,9.640444950449687,6.3757216893942035
7188,3230.576665,62873,81,0,41,0,1,207.75186,8.080415934337122,5.336344386764071
7189,9294.54951,21370,77,1,35,0,2,105.181202,9.137183433139187,4.655684596124041
7190,2504.871709,66081,64,31,92,1,1,42.029731,7.825992798235429,3.738377248806204
7191,7081.690974,93854,87,18,41,0,9,417.6,8.865267996306072,6.034524036568429
7192,9560.049227,19429,122,18,21,0,9,683.45551,9.165348155299972,6.527161562604353
7193,6756.062791,46879,86,3,62,2,3,324.944098,8.81819557199344,5.783653161381136
7194,5290.666331,36791,68,26,62,0,3,326.4,8.573699477411482,5.788123623089952
7195,8391.133455,40211,106,5,98,2,6,710.740743,9.034930886284172,6.566307726176156
7196,21151.2328,48642,77,23,69,0,2,92.307736,9.959453471191797,4.525127951647776
7197,9264.32766,69063,115,12,65,0,3,552.0,9.133926568358287,6.313548046277095
7198,2853.600347,87455,71,10,46,0,1,329.238904,7.956336755645459,5.796783639220273
7199,6245.443568,80101,79,16,8,0,3,442.9167,8.739607447739491,6.093381716246747
7200,2129.063055,0,61,13,81,1,1,292.8,7.663437281646068,5.679489782087156
7201,14789.61805,51817,129,20,78,4,2,712.833284,9.6016807304897,6.569247569791463
7202,5324.38786,31561,68,8,62,0,7,326.4,8.58005302810115,5.788123623089952
7203,2862.729074,64640,73,5,94,2,1,327.912134,7.959530670512126,5.792745688350435
7204,8614.686004,64220,107,3,86,0,7,48.782626,9.06122370070639,3.887374224877137
7205,4931.503095,33580,62,17,77,0,3,315.326222,8.503399107991946,5.753607728332433
7206,4642.020128,0,64,10,15,0,5,770.254285,8.442904922887024,6.646720700590158
7207,21423.63723,0,65,9,31,0,2,312.0,9.972250134908577,5.7430031878094825
7208,4858.067125,0,67,0,79,0,3,482.4,8.488395926881232,6.178773645412976
7209,5261.101863,43318,66,35,28,0,5,48.936563,8.568095763451751,3.8905248266967094
7210,3274.037562,83869,81,10,23,0,1,348.186032,8.093779230681395,5.852736911652958
7211,6134.38779,43875,78,18,33,0,5,289.468771,8.721665562434634,5.668047419000989
7212,3690.698916,59016,92,3,65,0,1,441.6,8.2135711272292,6.090404494962885
7213,2776.772734,70793,69,32,1,0,1,62.625841,7.929044645283003,4.137177988456576
7214,10972.06778,24164,137,2,40,0,5,657.6,9.30310802958125,6.48859684374197
7215,4177.666255,29133,104,27,76,0,1,499.2,8.337508057403554,6.213006817055218
7216,5838.89915,81082,73,5,85,0,4,281.295903,8.672297556341263,5.639407150867885
7217,6462.22199,0,65,17,41,0,2,312.0,8.77372849893583,5.7430031878094825
7218,5109.50079,21277,66,1,42,0,9,316.8,8.538856985666206,5.758270659940271
7219,8278.716567,16924,226,23,69,0,1,1084.8,9.021443231379438,6.989150917186131
7220,8682.234653,10540,115,33,76,0,3,552.0,9.069034223022522,6.313548046277095
7221,9415.901707,0,133,4,58,0,3,1361.993232,9.150155209951897,7.216704517534116
7222,3230.576665,62873,81,0,41,0,1,207.75186,8.080415934337122,5.336344386764071
7223,17019.1929,98623,211,17,69,0,9,1012.8,9.742096980321417,6.9204740513899115
7224,2647.519741,37876,69,13,15,0,1,300.056383,7.881378533916129,5.703970400330399
7225,12883.11573,77469,109,2,98,1,2,757.170246,9.463672874907273,6.629588123792902
7226,20930.05217,30535,66,22,18,0,2,94.142294,9.948941308031301,4.544807403638711
7227,4814.350556,0,67,17,4,0,4,482.4,8.47935643579978,6.178773645412976
7228,4836.892172,39310,61,5,89,0,3,93.181865,8.48402768024455,4.534553121213036
7229,18745.39592,27229,99,20,9,0,2,475.2,9.838703450312657,6.1637357680484355
7230,17367.52612,41418,112,17,80,0,2,537.6,9.762357426524447,6.28711478920894
7231,9012.922138,67840,112,34,56,0,5,83.240006,9.106414619664108,4.421728073606161
7232,5871.607022,0,80,24,20,0,7,871.055266,8.677883644008515,6.769705426045071
7233,5926.729379,23091,96,28,90,5,5,460.8,8.687227801727381,6.132964109381682
7234,5453.709172,69468,67,2,3,0,3,302.733593,8.604051238184724,5.712853187735959
7235,9106.867749,74143,114,1,61,0,6,547.2,9.116784105556148,6.3048143663083405
7236,5013.136429,65165,126,14,18,1,1,604.8,8.519817031934075,6.404897824865323
7237,6672.05628,50537,165,10,35,0,1,60.005031,8.805683379254805,4.094428408706886
7238,6521.368813,72608,82,26,19,3,8,393.6,8.782839573530417,5.975335165178098
7239,13024.22378,26312,110,29,19,1,2,565.837664,9.474566270220018,6.3383072243437
7240,2748.800067,56900,68,11,34,0,1,304.115627,7.918919756164208,5.71740798106443
7241,2803.59608,60707,70,2,24,0,1,327.061103,7.938658186422881,5.790147012768441
7242,7231.000788,67276,61,7,74,0,2,181.804443,8.88613272715019,5.202931620388647
7243,8329.286254,30865,104,33,31,0,7,21.261834,9.027533047696306,3.05691363448009
7244,4626.801093,79487,114,20,87,0,1,547.2,8.439620999653604,6.3048143663083405
7245,6265.343299,0,84,18,25,1,4,481.025786,8.742788662157716,6.175920877816451
7246,4504.16329,0,62,18,75,0,3,135.851316,8.412757423602848,4.911561022980387
7247,11533.47722,41098,96,3,15,0,2,250.058657,9.353009148022428,5.521695518341402
7248,5349.996572,89158,67,34,71,0,6,272.195232,8.584851199142184,5.606519573531988
7249,2855.687705,99612,70,14,20,0,1,336.0,7.957067970491861,5.817111159963204
7250,6601.611299,0,194,22,79,0,1,2306.508397,8.795069034430243,7.743490143572215
7251,3470.177816,94885,86,18,10,3,1,170.532133,8.151961115432021,5.138923742309695
7252,5895.106386,78352,74,33,3,0,7,152.365482,8.681877859627967,5.026282121535447
7253,5065.935608,43460,63,4,18,0,3,302.4,8.530294119861022,5.711750644305378
7254,41787.90343,46587,119,34,74,2,2,571.2,10.640362185004216,6.347739411025374
7255,4882.286714,21236,123,3,12,0,1,131.262395,8.493368978028109,4.877198335107975
7256,3837.615029,0,106,15,30,0,1,117.229971,8.252606366429925,4.764137569706755
7257,2154.073997,0,65,11,52,0,1,312.0,7.675116210422466,5.7430031878094825
7258,5049.118385,0,68,35,65,0,7,457.169818,8.526968929801304,6.1250549148684375
7259,13869.92705,28432,118,1,59,0,2,612.300581,9.537478253742053,6.417223307364726
7260,5213.3743,65167,131,22,85,0,1,628.8,8.558982583456585,6.443813241114997
7261,4911.115538,33700,62,26,72,0,3,274.114843,8.499256392131878,5.613547153612013
7262,7751.855026,0,105,14,21,0,7,756.0,8.955687451899339,6.628041376179533
7263,25464.82059,13663,97,1,66,0,2,465.6,10.145053193937516,6.1433268964172285
7264,9472.956706,0,131,4,49,0,9,628.8,9.156196355612796,6.443813241114997
7265,5926.957452,0,84,19,26,2,4,403.2,8.687266283088206,5.999432716757159
7266,8470.043225,0,82,1,13,0,2,479.312226,9.044290890938864,6.172352213872808
7267,8675.993821,65933,108,23,16,0,5,379.951464,9.068315159751952,5.9400435182469415
7268,18205.67367,0,128,11,57,0,2,614.4,9.809488564593925,6.420646181833463
7269,2618.326183,28663,66,23,34,0,1,430.604489,7.870290531145827,6.0651900098643114
7270,3349.639274,78092,84,34,13,0,1,344.015386,8.116607939618284,5.840686383117373
7271,5979.724161,57693,76,16,56,0,3,547.2,8.696129718957721,6.3048143663083405
7272,16301.9676,19614,85,21,32,0,2,574.024018,9.69904109116623,6.352671238649739
7273,7882.987485,23235,99,28,71,0,4,587.656629,8.972462233465093,6.37614281303936
7274,7748.811,79528,64,2,39,0,2,175.429028,8.955294691222601,5.167234562254251
7275,15860.03591,0,136,10,41,0,2,46.098963,9.67155775937291,3.8307904551725893
7276,2279.696801,23253,61,20,49,0,1,292.8,7.73179773108805,5.679489782087156
7277,15272.79977,40571,100,19,56,2,2,361.788917,9.633828732420998,5.891060939545618
7278,5498.753121,60668,138,18,92,0,1,553.699596,8.61227664024631,6.316622294191668
7279,5743.403321,61776,73,9,61,3,6,343.278996,8.655807226676309,5.838543515952821
7280,3942.917284,38820,99,29,59,0,1,547.619785,8.279676155722004,6.305581223148751
7281,2503.603127,47285,63,7,3,0,1,302.4,7.825486224051204,5.711750644305378
7282,4558.592305,0,62,13,21,0,8,446.4,8.424769149805362,6.101215411067101
7283,67907.2705,78310,192,34,18,1,2,151.711475,11.12589838439771,5.0219805262096076
7284,2396.672304,26222,62,23,18,0,1,297.6,7.781836514199989,5.6957503029589365
7285,5568.947534,0,79,21,53,1,7,407.440238,8.624961362464306,6.009894266711266
7286,7334.517166,83926,181,31,88,0,1,124.447153,8.900346862370917,4.823881151894634
7287,7150.111338,24124,91,24,52,0,3,436.8,8.874883207315067,6.079475424430695
7288,12023.75062,28879,106,6,9,0,2,763.2,9.394639191031436,6.637520120134077
7289,4018.88493,0,112,26,27,0,1,544.250322,8.298759762538939,6.299409291754353
7290,4770.550911,12964,65,2,37,0,4,362.774545,8.47021707218191,5.893781553155434
7291,29297.33082,0,115,22,65,0,2,1251.042795,10.285251692561943,7.131732718514903
7292,27929.96441,88105,86,5,26,0,2,412.8,10.23745538468134,6.022963214167353
7293,2899.922473,66524,74,15,8,4,1,238.517525,7.972439282168945,5.474442787712724
7294,2331.325089,27398,68,4,39,1,1,326.4,7.754192092632116,5.788123623089952
7295,8561.561976,37759,108,9,51,0,5,518.4,9.055037926321239,6.250747145038065
7296,11280.72641,45743,96,15,81,0,2,673.780804,9.33085092102823,6.512904841400704
7297,2764.024716,54183,70,1,91,0,1,336.0,7.92444312696046,5.817111159963204
7298,2580.849899,46900,66,13,59,0,1,316.8,7.855874041886449,5.758270659940271
7299,10856.01489,59803,90,21,0,0,2,22.75546,9.292474573105512,3.1248051166015665
7300,4150.836913,53787,104,20,77,0,1,666.092015,8.331065258676066,6.501427821657745
7301,16979.79757,35095,73,25,56,0,2,525.6,9.739779538121718,6.2645404671704
7302,5028.739297,0,67,21,60,0,5,216.196521,8.522924594899814,5.376187813493768
7303,64618.75715,0,217,14,40,1,2,1562.4,11.076260005983997,7.353978379562469
7304,41103.24183,30845,116,3,89,1,2,556.8,10.623842274016063,6.32220610902021
7305,22658.53652,23665,67,19,50,0,2,404.817249,10.028291948206846,6.003435728231434
7306,7013.436657,92107,88,7,38,0,5,16.37296,8.855583110536992,2.795631193607892
7307,8658.863813,62464,109,23,45,0,4,400.181882,9.066338793526452,5.99191914876099
7308,5214.342348,69991,65,27,44,0,7,4.619402,8.55916825171656,1.5302652594864892
7309,4334.064096,23904,123,1,67,3,1,590.4,8.374260971096314,6.380800273286263
7310,3731.504584,0,96,31,34,0,1,460.8,8.224566805031092,6.132964109381682
7311,22242.51659,83894,110,6,46,0,2,82.019005,10.009760897988038,4.406950988702815
7312,12280.76661,88340,102,16,1,0,2,489.6,9.415789627277046,6.193588731198116
7313,13024.13012,0,125,6,61,0,2,900.0,9.474559078978654,6.802394763324311
7314,7488.785177,39602,64,15,59,0,2,307.2,8.921161870699738,5.727499001273517
7315,2300.691547,25905,63,21,12,0,1,302.4,7.740965029332987,5.711750644305378
7316,30081.36783,24626,108,19,3,0,2,225.971279,10.311661250101716,5.420407907125624
7317,3745.374656,59732,94,0,54,0,1,135.626867,8.228276932603029,4.909907490098592
7318,13246.56841,36898,169,14,36,1,3,811.2,9.491493809946675,6.698514632836919
7319,5008.275979,92864,123,13,60,0,1,96.338144,8.51884701888936,4.56786433591374
7320,2396.219292,0,66,6,71,2,1,433.160284,7.781647479254267,6.071107830406838
7321,5146.898635,93752,64,34,24,0,3,154.713524,8.546149605462322,5.0415751745725235
7322,6540.204626,21156,89,2,32,0,8,111.836561,8.785723732340978,4.717038528728039
7323,7159.806745,67206,90,9,69,0,9,76.289123,8.876238268668642,4.334530372427202
7324,6087.302608,85654,76,8,46,0,3,46.20341,8.713960341074564,3.8330536048877137
7325,9772.736775,59325,83,20,76,0,2,81.599332,9.187351826076593,4.401821075662044
7326,6005.847375,13528,86,21,35,0,3,412.8,8.700488836132472,6.022963214167353
7327,6811.576281,0,63,0,88,1,2,302.4,8.826378837998286,5.711750644305378
7328,16350.13061,0,165,12,82,1,2,1452.213743,9.701991164672698,7.280844390473877
7329,3580.261881,75333,90,15,44,1,1,289.236063,8.183191227836652,5.667243181680439
7330,5821.128509,61108,72,27,84,0,6,23.773332,8.669249423818977,3.168564448241579
7331,2839.56968,27083,73,15,58,1,1,525.6,7.951407798548005,6.2645404671704
7332,10097.19837,68997,63,3,26,0,2,206.926432,9.220013275240966,5.3323633291292944
7333,2674.227315,33451,67,0,1,0,1,337.219884,7.891415763398088,5.820735192360688
7334,4515.445404,21500,115,14,44,0,1,39.292196,8.415259110819399,3.6710259240929637
7335,7998.347343,26487,112,0,82,0,3,602.431489,8.986990217195947,6.400973947695881
7336,2809.766683,74713,70,20,67,0,1,336.0,7.940856727919677,5.817111159963204
7337,4748.794301,0,70,8,74,0,3,504.0,8.465646033439631,6.222576268071369
7338,5272.518472,85607,66,26,1,0,3,67.647131,8.57026341580815,4.214304944257032
7339,6712.294021,44891,83,12,75,0,6,74.803791,8.811696052461755,4.314868565514334
7340,8188.976576,89061,103,19,88,0,3,565.267705,9.01054420884358,6.337299433091249
7341,14429.89284,0,198,4,31,0,9,962.159318,9.577057225544916,6.869180048180293
7342,4376.363592,63774,111,18,63,0,1,60.036683,8.383973428401593,4.094955758736785
7343,3713.803592,93308,92,20,56,0,1,441.6,8.21981185736943,6.090404494962885
7344,7590.050089,10375,66,10,95,0,2,316.8,8.934593469709139,5.758270659940271
7345,2795.735679,85950,69,5,61,0,1,47.70723,7.9358505634772225,3.865082958735415
7346,8640.753192,33402,109,7,66,0,4,71.053011,9.064245032998581,4.263426232251777
7347,2624.896858,18129,71,23,59,0,1,340.8,7.872796882063289,5.83129579495516
7348,4815.020779,0,66,29,58,0,8,711.8026,8.479495639695397,6.5678006257808565
7349,4460.418492,0,65,24,45,1,4,312.0,8.402997872899132,5.7430031878094825
7350,6047.02516,20396,76,15,60,1,4,364.8,8.707321721005421,5.899349258200177
7351,8221.870429,13376,108,13,75,0,4,774.714929,9.014553008272593,6.652495128137606
7352,6798.272436,32517,94,11,53,3,3,451.2,8.824423805357721,6.1119107001838495
7353,12817.41348,28651,67,4,25,0,2,302.272725,9.45855995348879,5.711329672772787
7354,5219.886414,64964,66,9,84,0,5,286.967405,8.560230920869822,5.659368637881326
7355,6140.242989,34112,77,32,68,0,6,369.6,8.722619595113828,5.912421339767529
7356,3756.63877,0,108,32,49,3,1,718.383,8.231279892428645,6.577002853010896
7357,7356.559341,81145,92,34,92,0,8,321.060571,8.903347621577295,5.771629800033459
7358,32725.2974,39894,134,23,87,0,2,411.077415,10.395903678590129,6.0187815544233905
7359,7057.463184,52447,90,5,57,0,7,61.585668,8.86184094353593,4.1204291811317315
7360,11005.02349,0,69,31,69,2,2,496.8,9.306107128442608,6.208187530619269
7361,5563.771927,35398,71,26,41,0,7,340.8,8.624031561369254,5.83129579495516
7362,7451.479991,26239,65,11,39,0,2,312.0,8.916167948154081,5.7430031878094825
7363,5181.054467,0,70,4,64,0,7,336.0,8.552763879594888,5.817111159963204
7364,12584.00638,83013,103,2,75,0,2,155.125923,9.440181951730992,5.04423719354736
7365,13057.01188,0,190,9,67,0,7,1833.182529,9.477080577264406,7.513808822260077
7366,17776.82267,86205,223,8,67,0,8,1070.4,9.785650790624015,6.975787689373964
7367,2757.383982,50414,69,25,34,0,1,331.2,7.922037676625131,5.8027224225111045
7368,7535.42519,37496,65,1,36,0,2,312.0,8.927370538134783,5.7430031878094825
7369,2826.804029,24224,71,7,64,0,1,511.2,7.9469020341022265,6.236760903063325
7370,7326.544855,62338,92,9,61,0,4,4.216231,8.899259313355115,1.4389416010094216
7371,6633.137616,63483,83,4,84,0,3,85.073541,8.799833216483561,4.443516070666009
7372,2485.886754,0,70,24,58,0,1,504.0,7.818384717533466,6.222576268071369
7373,8598.185237,38113,73,4,34,0,2,203.640251,9.059306441020478,5.316354961600651
7374,8586.801328,38676,72,24,33,0,2,146.124719,9.057981574035905,4.9844604967792625
7375,2417.777032,20200,65,3,51,3,1,312.0,7.79060381517773,5.7430031878094825
7376,2693.663643,29038,69,14,61,0,1,56.351667,7.898657495055118,4.031611823011838
7377,7179.22522,23179,91,11,79,0,9,436.8,8.87894674814178,6.079475424430695
7378,10629.33736,56598,88,29,29,0,2,92.966783,9.271373132610286,4.532242257309119
7379,2710.918992,0,76,11,38,0,1,547.2,7.905042967827573,6.3048143663083405
7380,7724.052993,46988,195,8,69,0,1,294.762659,8.952094504348278,5.686170486756469
7381,3508.569533,20978,98,19,96,1,1,1176.2788,8.16296369293689,7.070111175190707
7382,2241.108638,0,63,5,7,0,1,453.6,7.71472595009135,6.117215752413542
7383,33279.77231,59130,117,21,7,0,2,436.533172,10.412705053265107,6.07886436781025
7384,5348.30258,31572,70,14,95,3,3,292.434826,8.58453451478141,5.678241824750478
7385,5251.152281,0,72,21,65,0,3,345.6,8.566202813598236,5.845282036929901
7386,4686.807406,32646,119,25,84,0,1,464.99983,8.452506905975392,6.142037039995891
7387,7148.331333,51791,181,10,46,1,1,422.960234,8.874634228450704,6.047278165170847
7388,5028.575209,70828,62,8,18,0,4,297.6,8.522891964320365,5.6957503029589365
7389,2415.415525,40903,61,12,5,0,1,409.88696,7.789626611327449,6.015881414367031
7390,7545.548643,0,106,19,67,1,3,631.108223,8.928713084661641,6.447477358136112
7391,5264.425866,24031,66,32,37,0,3,316.8,8.56872737132854,5.758270659940271
7392,4474.48438,84927,112,27,83,0,1,537.6,8.406146401723982,6.28711478920894
7393,21578.86035,0,72,20,11,0,2,510.976913,9.979469426944943,6.236324409143917
7394,2902.622439,23893,73,19,21,0,1,186.292275,7.973369896661656,5.227316811369408
7395,10876.4794,71255,138,28,16,0,4,138.633681,9.294357883486331,4.93183506589199
7396,4413.285858,37697,112,35,8,0,1,38.403843,8.392374783514274,3.6481575327112
7397,12504.49422,33746,106,29,23,0,2,508.8,9.433843396272238,6.232055012025913
7398,7462.926263,70263,93,30,66,0,5,7.345946,8.91770287673955,1.9941485964311705
7399,4690.793868,43367,118,6,20,0,1,1026.741926,8.453357115346352,6.934145889158318
7400,2943.045259,0,81,26,23,0,1,388.8,7.987200126640539,5.963065072586284
7401,5003.336664,0,66,12,20,1,4,445.19869,8.517860301648717,6.098520676899307
7402,13466.92071,11432,119,11,9,0,2,571.2,9.507991639707157,6.347739411025374
7403,3386.186515,67249,86,25,4,0,1,33.894695,8.127459645346116,3.5232585124651012
7404,5503.440723,76839,68,12,85,0,3,326.4,8.613128761623212,5.788123623089952
7405,25807.063,71210,214,8,89,1,2,1027.2,10.158403493134285,6.934591932935697
7406,4739.34663,49447,119,9,48,2,1,762.007253,8.46365456341592,6.63595607401405
7407,15777.88702,98713,65,3,91,0,2,289.894293,9.666364683026027,5.669516349635181
7408,2619.865336,26094,67,16,84,0,1,2.028223,7.870878196960914,0.7071600402359867
7409,15445.66166,26990,65,9,60,1,2,297.864823,9.645083444189051,5.696639769497448
7410,3355.528168,46644,84,34,19,0,1,150.688024,8.118364464139129,5.015211633330615
7411,2874.08847,33462,72,12,9,0,1,112.425578,7.963490849046189,4.722291473848803
7412,2846.645431,66880,71,7,54,0,1,340.8,7.953896538250616,5.83129579495516
7413,23813.52051,88680,66,5,66,0,2,201.762191,10.078008787013754,5.307089731594601
7414,5313.467001,0,79,4,78,0,4,568.8,8.577999820386012,6.343528878489031
7415,3730.144916,75132,93,7,33,2,1,446.4,8.224202363357692,6.101215411067101
7416,9031.214859,0,122,15,47,0,9,650.52179,9.10844217324229,6.4777747947013
7417,5931.28489,56617,74,18,24,0,3,355.2,8.687996144743465,5.872681011118015
7418,9429.080755,75638,83,6,52,4,2,108.69654,9.151553889963948,4.688559962893785
7419,7613.049819,24982,109,20,52,4,7,523.2,8.937619135222802,6.259963800142989
7420,3313.014405,40348,83,6,56,0,1,26.314753,8.105613750313383,3.270129732480102
7421,7317.014254,24083,63,22,2,1,2,340.453606,8.89795763494828,5.830278863736592
7422,2665.737082,81538,66,3,46,0,1,272.844816,7.888235876970764,5.608903194001502
7423,3230.576665,62873,81,0,41,0,1,207.75186,8.080415934337122,5.336344386764071
7424,17367.27409,66245,145,22,58,0,2,181.501424,9.762342914853244,5.201263499404155
7425,10595.81033,0,102,22,20,0,2,734.4,9.268213950080751,6.599053839306281
7426,5999.380228,26303,165,16,47,0,1,956.589903,8.699411447541529,6.863374776099544
7427,17006.00256,58620,71,11,51,0,2,340.8,9.741321652480831,5.83129579495516
7428,3954.344534,18375,103,8,50,0,1,535.080276,8.282570135493408,6.282416784237973
7429,3589.372361,30944,92,15,46,0,1,348.216284,8.1857326363928,5.852823792466889
7430,7329.777554,59630,185,9,67,0,1,888.0,8.899700447080507,6.78897174299217
